ProteinName,SampleID,Condition,Ibaq,IbaqNorm,IbaqLog,IbaqPpb
O60565,PXD008467-Sample-70,blood plasma,1.6717135944730852,0.8221270004460478,9.914938911618565,82212700.04460478
Q8TBY8,PXD008467-Sample-70,blood plasma,0.21479624251039053,0.10563399804008256,9.023803717297065,10563399.804008255
Q9UGU0,PXD008467-Sample-70,blood plasma,0.14689083416111812,0.07223900151386978,8.858771734536713,7223900.151386978
O60565,PXD008467-Sample-71,blood plasma,1.621466761324299,0.6387523617491304,9.805332518923933,63875236.17491304
Q8TBY8,PXD008467-Sample-71,blood plasma,0.6225362403350858,0.24523875744680138,9.389589107017402,24523875.744680136
Q9UGU0,PXD008467-Sample-71,blood plasma,0.29448743442158415,0.11600888080406817,9.064491236955973,11600888.080406817
O60565,PXD008467-Sample-72,blood plasma,1.5440535350180817,0.6340174317625767,9.802101198598173,63401743.17625768
Q8TBY8,PXD008467-Sample-72,blood plasma,0.5952019426270075,0.24440111594968283,9.388103184588859,24440111.59496828
Q9UGU0,PXD008467-Sample-72,blood plasma,0.2960932330766217,0.12158145228774037,9.084867326717323,12158145.228774037
O60565,PXD008467-Sample-73,blood plasma,1.4970352954790502,0.6284882957990583,9.798297194325533,62848829.57990583
Q8TBY8,PXD008467-Sample-73,blood plasma,0.5899606846385986,0.2476784524698251,9.393888225477625,24767845.246982507
Q9UGU0,PXD008467-Sample-73,blood plasma,0.2949661112777424,0.12383325173111658,9.092837277190627,12383325.173111657
O60565,PXD008467-Sample-74,blood plasma,1.569142617596399,0.6317541025481425,9.800548070866167,63175410.254814245
Q8TBY8,PXD008467-Sample-74,blood plasma,0.6099067022698709,0.24555515668857175,9.390149058801063,24555515.668857176
Q9UGU0,PXD008467-Sample-74,blood plasma,0.3047376650814431,0.1226907407632858,9.088811788585641,12269074.07632858
O60565,PXD008467-Sample-75,blood plasma,1.6595210992347929,0.644472622108188,9.809204472783467,64447262.2108188
Q8TBY8,PXD008467-Sample-75,blood plasma,0.6118633625256849,0.23761625314718,9.375876143424978,23761625.314718
Q9UGU0,PXD008467-Sample-75,blood plasma,0.3036218958504868,0.11791112474463196,9.071554782086443,11791112.474463196
O60565,PXD008467-Sample-76,blood plasma,1.0439004073506337,0.6127334403169107,9.787271582876103,61273344.03169107
Q8TBY8,PXD008467-Sample-76,blood plasma,0.4424657781241955,0.2597121109863437,9.41449220227428,25971211.098634373
Q9UGU0,PXD008467-Sample-76,blood plasma,0.21731169247927778,0.12755444869674576,9.105695610031313,12755444.869674576
O60565,PXD008467-Sample-77,blood plasma,1.575724760957935,0.6354031022499597,9.803049330866877,63540310.22499596
Q8TBY8,PXD008467-Sample-77,blood plasma,0.5970855593804582,0.24077175541009582,9.381605539109907,24077175.541009583
Q9UGU0,PXD008467-Sample-77,blood plasma,0.30707175039481555,0.12382514233994435,9.092808835886611,12382514.233994436
O60565,PXD008467-Sample-78,blood plasma,1.5704351903587324,0.6314863459024835,9.800363964608982,63148634.590248354
Q8TBY8,PXD008467-Sample-78,blood plasma,0.609052919981339,0.24490574667547907,9.388998975897145,24490574.667547908
Q9UGU0,PXD008467-Sample-78,blood plasma,0.3073988992505445,0.12360790742203749,9.092046254247217,12360790.74220375
O60565,PXD008467-Sample-79,blood plasma,1.619833983891998,0.6417278278507209,9.80735087242189,64172782.78507209
Q8TBY8,PXD008467-Sample-79,blood plasma,0.6052525739951577,0.2397822390895506,9.379817011327189,23978223.90895506
Q9UGU0,PXD008467-Sample-79,blood plasma,0.2990894456954796,0.11848993305972856,9.073681454123944,11848993.305972856
Q8N122,PXD008467-Sample-8,blood plasma,0.22002476166714874,1.0,10.0,100000000.0
O60565,PXD008467-Sample-80,blood plasma,1.5750740550981506,0.6306049675465353,9.799757387549773,63060496.75465353
Q8TBY8,PXD008467-Sample-80,blood plasma,0.6254354686574579,0.250402647506381,9.398638916356818,25040264.7506381
Q9UGU0,PXD008467-Sample-80,blood plasma,0.2972095494483599,0.11899238494708378,9.075519169112852,11899238.494708378
Q8TBY8,PXD008467-Sample-81,blood plasma,0.25249168878494077,0.5035822248510884,9.702070392235413,50358222.48510884
Q9UGU0,PXD008467-Sample-81,blood plasma,0.17269461478076434,0.3444308949320387,9.537102100089168,34443089.49320387
Q7Z407,PXD008467-Sample-81,blood plasma,0.07620488207354931,0.15198688021687304,9.181806100475477,15198688.021687305
Q8TBY8,PXD008467-Sample-82,blood plasma,0.18424804097343522,0.597278323757324,9.776176753750248,59727832.37573241
Q9UGU0,PXD008467-Sample-82,blood plasma,0.12423132893635537,0.402721676242676,9.605005005865763,40272167.6242676
Q8TBY8,PXD008467-Sample-83,blood plasma,0.15020493845172156,1.0,10.0,100000000.0
Q8TBY8,PXD008467-Sample-84,blood plasma,0.253147365637184,0.5204280467134265,9.716360693355837,52042804.67134265
Q9UGU0,PXD008467-Sample-84,blood plasma,0.15384176943441225,0.3162725844219815,9.500061547431747,31627258.442198146
Q7Z407,PXD008467-Sample-84,blood plasma,0.07943231595481143,0.163299368864592,9.212984506236026,16329936.886459202
Q9UGU0,PXD008467-Sample-85,blood plasma,0.11220677045929207,0.7121343274968525,9.852561920867592,71213432.74968524
Q7Z407,PXD008467-Sample-85,blood plasma,0.045357281892597974,0.28786567250314754,9.45918987907983,28786567.250314754
